tid,date,subject,author,fname,views,replies,pings_num,share_num,total_heat,score,article_type,split,word_count,paragraph_count,paragraphs_per_1000,median_paragraph_len,short_paragraph_ratio,max_short_run,list_like_lines,path,url
929229,2026-01-15,人民日报每日金句摘抄【奋斗者】,大宜宾雯雯,大美宜宾,1067,0,0,0,0,1067,综合本地新闻,train,198,7,35.35,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929229-人民日报每日金句摘抄【奋斗者】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929229
929613,2026-01-19,中央农村工作会议中的“民生温度”,大宜宾雯雯,大美宜宾,1064,0,0,0,0,1064,政务公告党建,train,1812,10,5.52,215.5,0.1,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929613-中央农村工作会议中的“民生温度”.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929613
928629,2026-01-07,让城市服务创新厚植民生福祉,大宜宾雯雯,大美宜宾,1061,0,0,0,0,1061,综合本地新闻,train,1735,11,6.34,155,0.182,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/928629-让城市服务创新厚植民生福祉.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928629
938146,2026-05-07,人民日报每日金句摘抄【文化】,大宜宾雯雯,大美宜宾,957,1,0,0,0,1057,综合本地新闻,train,131,7,53.44,19,0.857,5,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/05/938146-人民日报每日金句摘抄【文化】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=938146
940205,2026-06-01,人民日报每日金句摘抄【家庭教育】,大宜宾雯雯,大美宜宾,954,1,0,0,0,1054,民生服务提醒,train,226,7,30.97,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/06/940205-人民日报每日金句摘抄【家庭教育】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=940205
927199,2025-12-18,人民日报每日金句摘抄【志存高远 脚踏实地】,大宜宾雯雯,大美宜宾,1054,0,0,0,0,1054,综合本地新闻,train,133,7,52.63,19,0.857,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/927199-人民日报每日金句摘抄【志存高远-脚踏实地】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=927199
934047,2026-03-20,习近平看望参加政协会议的农工党九三学社医药卫生界社会福利和社会保障界委员,大宜宾雯雯,大美宜宾,1053,0,0,0,0,1053,政务公告党建,train,2094,22,10.51,101.5,0.136,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/03/934047-习近平看望参加政协会议的农工党九三学社医药卫生界社会福利和社会保障界委员.md,https://dayibin.cn/forum.php?mod=viewthread&tid=934047
928556,2026-01-06,习近平会见爱尔兰总理马丁,大宜宾雯雯,大美宜宾,1053,0,0,0,0,1053,政务公告党建,train,1033,7,6.78,208,0.286,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/928556-习近平会见爱尔兰总理马丁.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928556
917834,2025-08-13,人民日报每日金句摘抄【人生志向】,大宜宾雯雯,大美宜宾,1048,0,0,0,0,1048,综合本地新闻,train,211,7,33.18,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/08/917834-人民日报每日金句摘抄【人生志向】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=917834
919234,2025-09-01,人民日报每日金句摘抄【攻坚克难】,大宜宾雯雯,大美宜宾,846,2,0,0,0,1046,综合本地新闻,train,207,7,33.82,19,0.714,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/09/919234-人民日报每日金句摘抄【攻坚克难】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=919234
929072,2026-01-13,人民日报每日金句摘抄【作风建设】,大宜宾雯雯,大美宜宾,1044,0,0,0,0,1044,城建交通更新,train,197,7,35.53,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929072-人民日报每日金句摘抄【作风建设】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929072
940560,2026-06-05,党的创新理论体系化学理化研究阐释的大众化向度,大宜宾雯雯,大美宜宾,1043,0,0,0,0,1043,政务公告党建,train,1473,15,10.18,111,0.267,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/06/940560-党的创新理论体系化学理化研究阐释的大众化向度.md,https://dayibin.cn/forum.php?mod=viewthread&tid=940560
928491,2026-01-05,人民日报每日金句摘抄【体育精神】,大宜宾雯雯,大美宜宾,1041,0,0,0,0,1041,综合本地新闻,train,157,7,44.59,19,0.857,5,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/928491-人民日报每日金句摘抄【体育精神】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928491
914903,2025-07-04,人民日报每日金句摘抄【提问的价值】,大宜宾雯雯,大美宜宾,1039,0,0,0,0,1039,综合本地新闻,train,186,7,37.63,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/07/914903-人民日报每日金句摘抄【提问的价值】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=914903
915718,2025-07-15,人民日报每日金句摘抄【平常心】,大宜宾雯雯,大美宜宾,1038,0,0,0,0,1038,综合本地新闻,train,173,7,40.46,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/07/915718-人民日报每日金句摘抄【平常心】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=915718
914620,2025-06-30,人民日报每日金句摘抄【大胆干事】,大宜宾雯雯,今日宜宾,1036,0,0,0,0,1036,综合本地新闻,train,205,6,29.27,27.5,0.5,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/06/914620-人民日报每日金句摘抄【大胆干事】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=914620
928490,2026-01-05,中国和巴基斯坦第七次外长战略对话联合新闻公报,大宜宾雯雯,大美宜宾,1035,0,0,0,0,1035,综合本地新闻,train,2516,22,8.74,109.5,0.091,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/928490-中国和巴基斯坦第七次外长战略对话联合新闻公报.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928490
943869,2026-06-18,习近平给新华社老党员张连生回信强调 传承红色基因 在新征程上书写优异答卷,大宜宾雯雯,大美宜宾,934,1,0,0,0,1034,政务公告党建,train,369,5,13.55,86,0.2,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/06/943869-习近平给新华社老党员张连生回信强调-传承红色基因-在新征程上书写优异答卷.md,https://dayibin.cn/forum.php?mod=viewthread&tid=943869
929073,2026-01-13,习近平在二十届中央纪委五次全会上发表重要讲话,大宜宾雯雯,大美宜宾,1034,0,0,0,0,1034,政务公告党建,train,2367,18,7.6,94.5,0.167,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929073-习近平在二十届中央纪委五次全会上发表重要讲话.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929073
928774,2026-01-09,人民日报每日金句摘抄【文化认同】,大宜宾雯雯,大美宜宾,1031,0,0,0,0,1031,综合本地新闻,train,264,7,26.52,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/928774-人民日报每日金句摘抄【文化认同】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928774
925973,2025-12-02,人民日报每日金句摘抄【家国情怀】,大宜宾雯雯,大美宜宾,1031,0,0,0,0,1031,综合本地新闻,train,219,7,31.96,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/925973-人民日报每日金句摘抄【家国情怀】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=925973
917747,2025-08-12,人民日报每日金句摘抄【青年模样】,大宜宾雯雯,大美宜宾,1030,0,0,0,0,1030,综合本地新闻,train,197,7,35.53,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/08/917747-人民日报每日金句摘抄【青年模样】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=917747
926048,2025-12-03,人民日报每日金句摘抄【读书阅读 】,大宜宾雯雯,大美宜宾,1027,0,0,0,0,1027,综合本地新闻,train,246,7,28.46,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/926048-人民日报每日金句摘抄【读书阅读-】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=926048
931278,2026-02-09,舆是乎|看清“一头大象”分几步？,大宜宾雯雯,大美宜宾,1026,0,0,0,0,1026,综合本地新闻,train,985,10,10.15,91.5,0.3,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/02/931278-舆是乎-看清“一头大象”分几步？.md,https://dayibin.cn/forum.php?mod=viewthread&tid=931278
928997,2026-01-12,舆是乎|悦己消费，织就中国经济的韧性经纬,大宜宾雯雯,大美宜宾,1025,0,0,0,0,1025,综合本地新闻,train,977,9,9.21,114,0.222,2,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/928997-舆是乎-悦己消费，织就中国经济的韧性经纬.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928997
932289,2026-02-25,人民日报每日金句摘抄【红色精神血脉】,大宜宾雯雯,大美宜宾,924,1,0,0,0,1024,综合本地新闻,train,268,7,26.12,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/02/932289-人民日报每日金句摘抄【红色精神血脉】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=932289
931277,2026-02-09,人民日报每日金句摘抄【爱国主义精神】,大宜宾雯雯,大美宜宾,1022,0,0,0,0,1022,综合本地新闻,train,225,7,31.11,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/02/931277-人民日报每日金句摘抄【爱国主义精神】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=931277
927009,2025-12-16,人民日报每日金句摘抄【群众认可】,大宜宾雯雯,大美宜宾,1020,0,0,0,0,1020,综合本地新闻,train,166,7,42.17,19,0.714,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/927009-人民日报每日金句摘抄【群众认可】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=927009
940386,2026-06-03,伟大征程|第一次国共合作：形成中国革命新局面,大宜宾雯雯,大美宜宾,1019,0,0,0,0,1019,综合本地新闻,train,1116,15,13.44,70,0.067,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/06/940386-伟大征程-第一次国共合作：形成中国革命新局面.md,https://dayibin.cn/forum.php?mod=viewthread&tid=940386
934046,2026-03-20,习近平看望参加政协会议的农工党九三学社医药卫生界社会福利和社会保障界委员,大宜宾雯雯,大美宜宾,1018,0,0,0,0,1018,政务公告党建,train,2094,22,10.51,101.5,0.136,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/03/934046-习近平看望参加政协会议的农工党九三学社医药卫生界社会福利和社会保障界委员.md,https://dayibin.cn/forum.php?mod=viewthread&tid=934046
917897,2025-08-14,人民日报每日金句摘抄【尽力而为与量力而行】,大宜宾雯雯,大美宜宾,1017,0,0,0,0,1017,综合本地新闻,train,207,7,33.82,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/08/917897-人民日报每日金句摘抄【尽力而为与量力而行】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=917897
934879,2026-03-31,习近平在参加首都义务植树活动时强调 为山川大地增添锦绣 让中国式现代化底色更加亮丽,大宜宾雯雯,大美宜宾,915,1,0,0,0,1015,政务公告党建,train,1529,19,12.43,82,0.263,5,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/03/934879-习近平在参加首都义务植树活动时强调-为山川大地增添锦绣-让中国式现代化底色更加亮丽.md,https://dayibin.cn/forum.php?mod=viewthread&tid=934879
933483,2026-03-13,人民日报每日金句摘抄【春日奋斗】,大宜宾雯雯,大美宜宾,913,1,0,0,0,1013,综合本地新闻,train,217,7,32.26,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/03/933483-人民日报每日金句摘抄【春日奋斗】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=933483
931390,2026-02-10,人民日报每日金句摘抄【文化强国】,大宜宾雯雯,大美宜宾,1013,0,0,0,0,1013,综合本地新闻,train,192,7,36.46,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/02/931390-人民日报每日金句摘抄【文化强国】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=931390
933423,2026-03-12,全国政协十四届四次会议闭幕 习近平等出席,大宜宾雯雯,大美宜宾,1011,0,0,0,0,1011,政务公告党建,train,1633,17,10.41,66,0.294,4,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/03/933423-全国政协十四届四次会议闭幕-习近平等出席.md,https://dayibin.cn/forum.php?mod=viewthread&tid=933423
929614,2026-01-19,人民日报每日金句摘抄【爱国情怀】,大宜宾雯雯,大美宜宾,1011,0,0,0,0,1011,综合本地新闻,train,152,7,46.05,19,0.714,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929614-人民日报每日金句摘抄【爱国情怀】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929614
926047,2025-12-03,“人权与发展”国际研讨会在印尼雅加达举行,大宜宾雯雯,大美宜宾,1010,0,0,0,0,1010,综合本地新闻,train,687,6,8.73,101.5,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/926047-“人权与发展”国际研讨会在印尼雅加达举行.md,https://dayibin.cn/forum.php?mod=viewthread&tid=926047
914836,2025-07-03,习近平主席特使、财政部部长蓝佛安出席联合国第四次发展筹资国际会议,大宜宾雯雯,大美宜宾,1009,0,0,0,0,1009,政务公告党建,train,456,4,8.77,86.0,0.25,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/07/914836-习近平主席特使、财政部部长蓝佛安出席联合国第四次发展筹资国际会议.md,https://dayibin.cn/forum.php?mod=viewthread&tid=914836
926122,2025-12-04,人民日报每日金句摘抄【拼搏奋斗】,大宜宾雯雯,大美宜宾,1007,0,0,0,0,1007,综合本地新闻,train,359,7,19.5,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/926122-人民日报每日金句摘抄【拼搏奋斗】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=926122
929911,2026-01-22,人民日报每日金句摘抄【干事创业】,大宜宾雯雯,大美宜宾,906,1,0,0,0,1006,综合本地新闻,train,198,7,35.35,19,0.571,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929911-人民日报每日金句摘抄【干事创业】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929911
928068,2025-12-30,中央农村工作会议在京召开 习近平对做好“三农”工作作出重要指示,大宜宾雯雯,大美宜宾,1004,0,0,0,0,1004,政务公告党建,train,1647,11,6.68,91,0.091,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/928068-中央农村工作会议在京召开-习近平对做好“三农”工作作出重要指示.md,https://dayibin.cn/forum.php?mod=viewthread&tid=928068
932841,2026-03-04,两会第一观察|开局之年 共谱新篇,大宜宾雯雯,大美宜宾,1003,0,0,0,0,1003,综合本地新闻,train,1634,29,17.75,57,0.172,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/03/932841-两会第一观察-开局之年-共谱新篇.md,https://dayibin.cn/forum.php?mod=viewthread&tid=932841
930957,2026-02-04,“小材”何以“大用”,大宜宾雯雯,大美宜宾,1003,0,0,0,0,1003,综合本地新闻,train,1342,17,12.67,71,0.176,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/02/930957-“小材”何以“大用”.md,https://dayibin.cn/forum.php?mod=viewthread&tid=930957
927008,2025-12-16,凝聚合力立德树人 持之以恒培根铸魂,大宜宾雯雯,大美宜宾,998,0,0,0,0,998,综合本地新闻,train,1757,19,10.81,80,0.053,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/12/927008-凝聚合力立德树人-持之以恒培根铸魂.md,https://dayibin.cn/forum.php?mod=viewthread&tid=927008
913104,2025-06-12,弘扬文明风尚 共建精神家园——2025年中国网络文明大会侧记,大宜宾雯雯,大美宜宾,998,0,0,0,0,998,综合本地新闻,train,2961,24,8.11,137.0,0.167,1,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2025/06/913104-弘扬文明风尚-共建精神家园——2025年中国网络文明大会侧记.md,https://dayibin.cn/forum.php?mod=viewthread&tid=913104
929695,2026-01-20,人民日报每日金句摘抄【对党忠诚】,大宜宾雯雯,大美宜宾,997,0,0,0,0,997,政务公告党建,train,173,7,40.46,19,0.714,3,0,/Users/lixin/Documents/大宜宾/大宜宾知识库整理/大宜宾 app 资料库/2026/01/929695-人民日报每日金句摘抄【对党忠诚】.md,https://dayibin.cn/forum.php?mod=viewthread&tid=929695
