split,weighted_score,global_percentile,year_percentile,spike_bonus,base_score,file,title,date,year,author,account,type,word_count,paragraph_count,paragraphs_per_1000,median_para_len,short_para_ratio,max_short_run,image_count,section_count,阅读,点赞,转发,喜欢,留言,url
training_top80,0.288899,0.32389,0.310881,0.0,6.858855935634042,20221220_你抢不到的黄桃罐头，早就自身难保了.md,你抢不到的黄桃罐头，早就自身难保了,2022-12-20,2022,槽值小妹,槽值,消费品牌/商业拆解,3270,114,34.86,29.0,0.246,3,29,0,100000,266,12,98,99,https://mp.weixin.qq.com/s/VampEL_KPZ6YKbMOKz0QmQ
excluded_bottom20,0.102545,0.143532,0.010363,0.0,6.358875279168508,20221222_新冠阳性后嗓子“吞刀片”，加湿器真能救命吗？.md,新冠阳性后嗓子“吞刀片”，加湿器真能救命吗？,2022-12-22,2022,槽值小妹,槽值,地域文化/城市迷因,3198,114,35.65,28.0,0.263,5,39,0,100000,133,4,65,21,https://mp.weixin.qq.com/s/SUJMzD-REAfj2EoC3aJP-Q
training_top80,0.637782,0.631728,0.818653,0.318423,7.328004817751454,20221223_年薪2000元的最惨影帝，给内娱上了一课.md,年薪2000元的最惨影帝，给内娱上了一课,2022-12-23,2022,槽值小妹,槽值,娱乐影视/人物舆论,3363,132,39.25,26.0,0.364,4,40,0,100000,1556,4,476,71,https://mp.weixin.qq.com/s/x3tKhOffco9P2GZWsHJ-DA
excluded_bottom20,0.165664,0.201133,0.124352,0.0,6.608531713331054,20221226_华语乐坛第一“神曲”，火一把就凉.md,华语乐坛第一“神曲”，火一把就凉,2022-12-26,2022,槽值小妹,槽值,综合热点/观点拆解,3019,117,38.75,25,0.376,4,31,0,100000,230,5,74,69,https://mp.weixin.qq.com/s/R8Q-m4I7SN7Hbp-MZIuyHg
training_top80,0.771797,0.752597,0.943005,0.563781,7.572251183647478,20221227_北漂的成家故事，恋综剧本没安排.md,北漂的成家故事，恋综剧本没安排,2022-12-27,2022,槽值小妹,槽值,综合热点/观点拆解,2445,68,27.81,35.0,0.235,2,15,0,100000,1071,14,953,94,https://mp.weixin.qq.com/s/rYVGIu_UOE-HNKA_Sa3tfg
training_top80,0.451832,0.468366,0.585492,0.068774,7.079487395239554,20221229_潘粤明这次真没错，别再逼病人喝白粥了.md,潘粤明这次真没错，别再逼病人喝白粥了,2022-12-29,2022,槽值小妹,槽值,综合热点/观点拆解,2642,98,37.09,27.5,0.347,4,34,0,100000,395,14,183,100,https://mp.weixin.qq.com/s/_HJi7cdQR-Vidq5P-XVw0Q
unranked_no_perf,,,,,,20221229_真正美好的高能生活，不在朋友圈里.md,真正美好的高能生活，不在朋友圈里,2022-12-29,2022,槽值小妹,槽值,社会情绪/打工人生活,2165,65,30.02,32,0.154,3,11,0,,,,,,https://mp.weixin.qq.com/s/MI4unkpQYSRO5-Mjqn1g4A
excluded_bottom20,0.17907,0.212465,0.151724,0.0,6.639190935082972,20230101_不敢体检的年轻人，超8成害怕自己猝死.md,不敢体检的年轻人，超8成害怕自己猝死,2023-01-01,2023,槽值小妹,槽值,社会情绪/打工人生活,2432,95,39.06,25,0.368,4,25,7,100000,95,37,44,29,https://mp.weixin.qq.com/s/AiVLRnqNqWHa9Gm-VcRAyA
training_top80,0.252984,0.276676,0.296552,0.0,6.768708081545172,20230104_消失500多天后，李子柒又摊上事了.md,消失500多天后，李子柒又摊上事了,2023-01-04,2023,槽值小妹,槽值,消费品牌/商业拆解,3062,97,31.68,32,0.258,3,25,0,100000,358,6,112,29,https://mp.weixin.qq.com/s/NLa8M77xiMdU2xAJhFYUyQ
unranked_no_perf,,,,,,20230106_被惯坏的北方人，在南方撑不过三秒.md,被惯坏的北方人，在南方撑不过三秒,2023-01-06,2023,槽值小妹,槽值,地域文化/城市迷因,3460,135,39.02,25,0.37,5,43,0,,,,,,https://mp.weixin.qq.com/s/qWCEstiG7xP_GTIBYIj7-g
training_top80,0.34121,0.369216,0.413793,0.0,6.942317428333074,20230109_花2000元烫头后，我丑得不敢回家过年.md,花2000元烫头后，我丑得不敢回家过年,2023-01-09,2023,槽值小妹,槽值,身体审美/亲密关系,3105,133,42.83,22,0.444,4,38,0,100000,265,23,97,47,https://mp.weixin.qq.com/s/iczHUrLoTQgalpRcIbluZQ
unranked_no_perf,,,,,,20230111_越卖越贵的卫龙辣条，你早就吃不起了.md,越卖越贵的卫龙辣条，你早就吃不起了,2023-01-11,2023,槽值小妹,槽值,综合热点/观点拆解,3132,104,33.21,30.0,0.317,4,32,0,,,,,,https://mp.weixin.qq.com/s/vsVRg_xQfKW7-s_LbtDajA
training_top80,0.532145,0.567517,0.606897,0.135032,7.234172008451909,20230112_刘亦菲的神仙颜值，一半毁于山东话.md,刘亦菲的神仙颜值，一半毁于山东话,2023-01-12,2023,槽值小妹,槽值,身体审美/亲密关系,2401,108,44.98,20.0,0.509,5,31,0,100000,357,48,140,71,https://mp.weixin.qq.com/s/b5PuSZhlD-Es24UdaursTg
unranked_no_perf,,,,,,20230116_春节的氛围感，一半全靠它来堆.md,春节的氛围感，一半全靠它来堆,2023-01-16,2023,槽值小妹,槽值,社会情绪/打工人生活,2698,89,32.99,29,0.258,3,21,0,,,,,,https://mp.weixin.qq.com/s/qo6Rf8oAh9dOOvQf5R_RxQ
training_top80,0.720336,0.747875,0.8,0.368233,7.560579694551484,20230118_第一次办年货的00后，已经卷破产了.md,第一次办年货的00后，已经卷破产了,2023-01-18,2023,槽值小妹,槽值,综合热点/观点拆解,2872,106,36.91,26.0,0.283,3,26,0,100000,934,22,882,33,https://mp.weixin.qq.com/s/FHVBfujAXzbF62rBWDE5UQ
unranked_no_perf,,,,,,20230120_沉浸式过年，忙坏了多少人.md,沉浸式过年，忙坏了多少人,2023-01-20,2023,槽值小妹,槽值,综合热点/观点拆解,2222,72,32.4,31.5,0.264,4,12,0,,,,,,https://mp.weixin.qq.com/s/mI8d7Y9rSd0JkKK2TaPkYw
training_top80,0.693727,0.723324,0.772414,0.329173,7.505908125700792,20230121_第一批回家过年的00后，患上春节无聊综合症.md,第一批回家过年的00后，患上春节无聊综合症,2023-01-21,2023,槽值小妹,槽值,社会情绪/打工人生活,2431,112,46.07,22.5,0.429,3,18,0,100000,654,29,562,89,https://mp.weixin.qq.com/s/Qxj3p0sDAudBKFZ4eUrBJw
training_top80,0.295746,0.322002,0.351724,0.0,6.856908206603385,20230122_3年后第一个春节档，我想你和家人这样过.md,3年后第一个春节档，我想你和家人这样过,2023-01-22,2023,槽值小妹,槽值,娱乐影视/人物舆论,2621,97,37.01,24,0.402,5,14,0,100000,882,0,534,43,https://mp.weixin.qq.com/s/lfVPOshdyQQpsYuJVfkyAQ
excluded_bottom20,0.150246,0.18508,0.103448,0.0,6.554573640765392,20230125_救命，她这张嘴有没有人管管？.md,救命，她这张嘴有没有人管管？,2023-01-25,2023,槽值小妹,槽值,综合热点/观点拆解,3209,143,44.56,24,0.399,4,40,0,100000,202,4,83,66,https://mp.weixin.qq.com/s/kI6MAJFQTJDl5DHYnYdkRw
training_top80,0.510293,0.546742,0.586207,0.103327,7.189794032920764,20230131_被刘亦菲骗去大理的人，后来都怎么样了.md,被刘亦菲骗去大理的人，后来都怎么样了,2023-01-31,2023,槽值小妹,槽值,综合热点/观点拆解,3472,137,39.46,25,0.336,4,41,0,100000,353,36,159,65,https://mp.weixin.qq.com/s/aWg6xqRTMswcwk_ckX6wug
training_top80,0.465008,0.500472,0.544828,0.057124,7.1251251511858875,20230202_曾经火遍全国的鲁菜，怎么忽然消失了？.md,曾经火遍全国的鲁菜，怎么忽然消失了？,2023-02-02,2023,槽值小妹,槽值,综合热点/观点拆解,3249,124,38.17,25.0,0.379,4,27,0,98000,288,60,120,17,https://mp.weixin.qq.com/s/UuYqGM8heg0MjMaLe9r0pg
excluded_bottom20,0.133434,0.170916,0.068966,0.0,6.515100132935054,20230203_彻查《狂飙》张颂文，建议从这儿开始.md,彻查《狂飙》张颂文，建议从这儿开始,2023-02-03,2023,槽值小妹,槽值,综合热点/观点拆解,3681,153,41.56,23,0.392,5,42,0,95000,227,3,107,27,https://mp.weixin.qq.com/s/S4tWNIZEyU3Q6RphQemJug
training_top80,0.584866,0.615675,0.675862,0.187213,7.3072080186832045,20230208_2023年，又一批00后决定开始养生.md,2023年，又一批00后决定开始养生,2023-02-08,2023,槽值小妹,槽值,综合热点/观点拆解,1973,60,30.41,35.0,0.15,3,14,0,100000,485,22,441,44,https://mp.weixin.qq.com/s/lUchb7MHY0mVlGvQ40NN6Q
training_top80,0.575623,0.605288,0.668966,0.181277,7.298900431626396,20230209_中国女孩正在抛弃聚拢内衣.md,中国女孩正在抛弃聚拢内衣,2023-02-09,2023,槽值小妹,槽值,身体审美/亲密关系,3146,120,38.14,27.0,0.317,3,30,0,100000,522,34,175,77,https://mp.weixin.qq.com/s/-BQtUnB4zdsktnA8eMsbCw
unranked_no_perf,,,,,,20230210_我们用10个知乎高赞问题，把ChatGPT问懵了.md,我们用10个知乎高赞问题，把ChatGPT问懵了,2023-02-10,2023,槽值小妹,槽值,社会情绪/打工人生活,3911,136,34.77,30.0,0.353,4,29,0,,,,,,https://mp.weixin.qq.com/s/STpnmTb_iUGovU-pqyGnDg
excluded_bottom20,0.159614,0.194523,0.117241,0.0,6.591136004798604,20230214_骗了中国情侣30年的钻石，今天败给了它.md,骗了中国情侣30年的钻石，今天败给了它,2023-02-14,2023,槽值小妹,槽值,社会情绪/打工人生活,3522,140,39.75,24.0,0.371,6,33,0,100000,148,11,50,87,https://mp.weixin.qq.com/s/3cM89KKbWvjFIEocHUb0FA
training_top80,0.305172,0.329556,0.372414,0.0,6.870899218569413,20230215_10年了，终于又等到他回归.md,10年了，终于又等到他回归,2023-02-15,2023,槽值小妹,槽值,娱乐影视/人物舆论,3311,86,25.97,36.5,0.186,3,16,0,100000,311,11,115,49,https://mp.weixin.qq.com/s/qcQzujCKufphASdERo7SyA
training_top80,0.234132,0.261568,0.255172,0.0,6.7413870538600795,20230216_美女的男朋友，为啥都长得一言难尽.md,美女的男朋友，为啥都长得一言难尽,2023-02-16,2023,槽值小妹,槽值,娱乐影视/人物舆论,2703,104,38.48,25.5,0.317,5,24,0,100000,291,7,91,52,https://mp.weixin.qq.com/s/TMNMyJyaAwushXBiWEqf0g
training_top80,0.31592,0.338999,0.393103,0.0,6.887970869069341,20230217_网红半藏森林，为什么也被叫“老师”了？.md,网红半藏森林，为什么也被叫“老师”了？,2023-02-17,2023,槽值小妹,槽值,消费品牌/商业拆解,2811,110,39.13,25.5,0.391,5,31,0,100000,246,19,81,82,https://mp.weixin.qq.com/s/mU5uSDqCZ-ET8937wPoy5A
training_top80,0.201888,0.233239,0.193103,0.0,6.666992132891104,20230220_她这样“博眼球”的网红，越多越好.md,她这样“博眼球”的网红，越多越好,2023-02-20,2023,槽值小妹,槽值,消费品牌/商业拆解,3510,144,41.03,23.5,0.438,7,37,0,100000,315,4,94,47,https://mp.weixin.qq.com/s/A7UNZ2CtKlK4EDT1Cfyzfw
training_top80,0.562889,0.596789,0.641379,0.168609,7.2811686165908265,20230221_粉发女孩去世后，凶手们还在狂欢.md,粉发女孩去世后，凶手们还在狂欢,2023-02-21,2023,槽值小妹,槽值,身体审美/亲密关系,3146,111,35.28,26,0.333,5,17,0,100000,462,25,226,153,https://mp.weixin.qq.com/s/k5EWts8IYl-3fiOlRTroIA
training_top80,0.199848,0.232295,0.186207,0.0,6.664403228614756,20230222_一年吃掉500亿的高端商场，都是谁在逛.md,一年吃掉500亿的高端商场，都是谁在逛,2023-02-22,2023,槽值小妹,槽值,消费品牌/商业拆解,2937,101,34.39,28,0.198,3,20,0,100000,178,12,65,50,https://mp.weixin.qq.com/s/5qFU6CNBaa5ZkO7VbKPFWA
training_top80,0.427357,0.461756,0.510345,0.020585,7.073982095116263,20230223_蜜雪冰城，“反杀”日本年轻人.md,蜜雪冰城，“反杀”日本年轻人,2023-02-23,2023,槽值小妹,槽值,地域文化/城市迷因,2609,93,35.65,28,0.194,3,19,0,100000,508,12,155,74,https://mp.weixin.qq.com/s/lQInj7qRW5abGwk45MsCrQ
training_top80,0.194445,0.228517,0.172414,0.0,6.6598948794274,20230224_看00后老师整顿小学生，我笑不活了.md,看00后老师整顿小学生，我笑不活了,2023-02-24,2023,槽值小妹,槽值,公共教育/事件纪念,3043,129,42.39,23,0.426,4,39,0,100000,274,5,131,14,https://mp.weixin.qq.com/s/-uOWZL8T35Ei4IB2XCOFtg
training_top80,0.249621,0.273843,0.289655,0.0,6.764288767574371,20230227_对浪漫过敏的中国城市，它排第一.md,对浪漫过敏的中国城市，它排第一,2023-02-27,2023,槽值小妹,槽值,地域文化/城市迷因,3289,132,40.13,25.0,0.439,5,36,0,100000,227,13,88,33,https://mp.weixin.qq.com/s/tsChCi4RacbqLFiBpbbU3w
excluded_bottom20,0.161655,0.195467,0.124138,0.0,6.594275783277406,20230228_用刘亦菲当头像的男生，才是真生猛.md,用刘亦菲当头像的男生，才是真生猛,2023-02-28,2023,槽值小妹,槽值,社会情绪/打工人生活,3071,125,40.7,25,0.392,3,37,0,100000,206,6,58,100,https://mp.weixin.qq.com/s/wUMJ_lxQHFK40E2d7ALs0w
training_top80,0.498573,0.533522,0.57931,0.092455,7.174577498935122,20230301_这可能是中国家庭最难面对的话题.md,这可能是中国家庭最难面对的话题,2023-03-01,2023,槽值小妹,槽值,身体审美/亲密关系,2654,89,33.53,29,0.281,3,21,0,100000,469,11,477,39,https://mp.weixin.qq.com/s/MLgI8mKzMiEx5pPXKN5c7w
excluded_bottom20,0.163695,0.196412,0.131034,0.0,6.59681505564257,20230302_挤过一次北京地铁，那叫一个地道.md,挤过一次北京地铁，那叫一个地道,2023-03-02,2023,槽值小妹,槽值,地域文化/城市迷因,2254,104,46.14,20.5,0.5,6,25,1,100000,199,6,59,119,https://mp.weixin.qq.com/s/DhEcuwWmAZGrUViVeAjKiQ
training_top80,0.20663,0.236072,0.206897,0.0,6.673176145330425,20230303_00后抗老，卷起来比谁都疯.md,00后抗老，卷起来比谁都疯,2023-03-03,2023,槽值小妹,槽值,社会情绪/打工人生活,2149,83,38.62,26,0.337,4,13,0,100000,90,32,61,51,https://mp.weixin.qq.com/s/5p-yABV0je5TpGNcBXnLRw
excluded_bottom20,0.126049,0.164306,0.055172,0.0,6.472112252732303,20230306_她还要被“黄谣”毁掉多少次.md,她还要被“黄谣”毁掉多少次,2023-03-06,2023,槽值小妹,槽值,身体审美/亲密关系,2619,93,35.51,24,0.387,4,18,0,100000,284,0,214,87,https://mp.weixin.qq.com/s/-vJLPaSwhlGXU_oGOJrSpw
training_top80,0.714585,0.744098,0.786207,0.364753,7.555708431801268,20230307_第一批选择电竞的00后，如今怎么样了？.md,第一批选择电竞的00后，如今怎么样了？,2023-03-07,2023,槽值小妹,槽值,社会情绪/打工人生活,3856,105,27.23,33,0.314,5,13,0,100000,1423,9,872,108,https://mp.weixin.qq.com/s/2CBD-th_6XedGrNAUsQ_lA
training_top80,0.547435,0.580737,0.627586,0.154018,7.260745720064029,20230308_谢天谢地，她终于被所有人看见.md,谢天谢地，她终于被所有人看见,2023-03-08,2023,槽值小妹,槽值,身体审美/亲密关系,2902,64,22.05,46.0,0.188,3,18,0,100000,640,9,576,55,https://mp.weixin.qq.com/s/CJYoB6az7uF0mehYV8cnvw
training_top80,0.270342,0.295562,0.317241,0.0,6.7987138249945875,20230309_可惜了，她被轻易毁掉的一生.md,可惜了，她被轻易毁掉的一生,2023-03-09,2023,槽值小妹,槽值,身体审美/亲密关系,3229,196,60.7,13.5,0.653,11,55,0,100000,298,5,132,154,https://mp.weixin.qq.com/s/Cts5H_aeoxZCatE3UYH40A
training_top80,0.806376,0.820585,0.903448,0.512772,7.762888693483186,20230313_杀疯了的始祖鸟，正收割县城土豪.md,杀疯了的始祖鸟，正收割县城土豪,2023-03-13,2023,槽值小妹,槽值,消费品牌/商业拆解,3268,135,41.31,24,0.407,8,30,0,100000,388,283,359,98,https://mp.weixin.qq.com/s/L6ycA_zOhLxKVpHwHP011g
training_top80,0.408925,0.440038,0.503448,0.002092,7.048097362010095,20230314_全世界最野的顶流熊猫，根本不在四川.md,全世界最野的顶流熊猫，根本不在四川,2023-03-14,2023,槽值小妹,槽值,地域文化/城市迷因,2877,123,42.75,22,0.423,5,32,0,97000,360,16,138,148,https://mp.weixin.qq.com/s/B4epI23JhmpPNebNCextVA
training_top80,0.355205,0.385269,0.427586,0.0,6.968216802095191,20230315_你最爱喝的“国产饮料”，一半来自日本.md,你最爱喝的“国产饮料”，一半来自日本,2023-03-15,2023,槽值小妹,槽值,地域文化/城市迷因,3274,118,36.04,28.5,0.314,2,25,0,100000,243,26,89,99,https://mp.weixin.qq.com/s/uGTzxi5MvwCBXJoC1w2Ftg
training_top80,0.24692,0.271955,0.282759,0.0,6.762075550149876,20230316_高攀不起的吉野家，在中国悄悄凉透了.md,高攀不起的吉野家，在中国悄悄凉透了,2023-03-16,2023,槽值小妹,槽值,综合热点/观点拆解,3066,111,36.2,26,0.315,4,26,0,100000,116,32,49,166,https://mp.weixin.qq.com/s/wlhX-qMF3Dvdtc43tM0HSA
training_top80,0.474832,0.508971,0.558621,0.06828,7.140739523859466,20230322_第一批下海摆摊的00后，已经后悔了.md,第一批下海摆摊的00后，已经后悔了,2023-03-22,2023,槽值小妹,槽值,社会情绪/打工人生活,3334,145,43.49,22,0.469,5,28,0,100000,395,21,124,236,https://mp.weixin.qq.com/s/jD99PrcDWp4M0rVsqpYLSw
excluded_bottom20,0.099322,0.135977,0.02069,0.0,6.309208448319361,20230323_一年倒闭一万家，酸菜鱼杀进直播间.md,一年倒闭一万家，酸菜鱼杀进直播间,2023-03-23,2023,槽值小妹,槽值,综合热点/观点拆解,2962,113,38.15,26,0.301,3,25,0,100000,86,9,29,46,https://mp.weixin.qq.com/s/hkgDxCe37fDEvHn3YzUk9g
training_top80,0.242839,0.270066,0.268966,0.0,6.756800727644279,20230327_00后“发疯式”整顿酒桌，有人破防了.md,00后“发疯式”整顿酒桌，有人破防了,2023-03-27,2023,槽值小妹,槽值,社会情绪/打工人生活,2911,115,39.51,22,0.435,6,28,0,100000,219,9,85,148,https://mp.weixin.qq.com/s/Yl3GW7GsaPXA6KwL9J6dVw
excluded_bottom20,0.175708,0.209632,0.144828,0.0,6.63454862171627,20230328_讲真的，刘畊宏败给他，我不意外.md,讲真的，刘畊宏败给他，我不意外,2023-03-28,2023,槽值小妹,槽值,社会情绪/打工人生活,3355,129,38.45,26,0.364,5,35,0,100000,179,7,78,110,https://mp.weixin.qq.com/s/mPAVocNMwp2smF5lVM4DPQ
training_top80,0.361269,0.389991,0.441379,0.0,6.972010706582983,20230329_蒋雯丽，你糊涂啊！.md,蒋雯丽，你糊涂啊！,2023-03-29,2023,槽值小妹,槽值,综合热点/观点拆解,3607,152,42.14,23.5,0.414,4,44,0,100000,356,8,200,116,https://mp.weixin.qq.com/s/_LoaVM_D9Ra_Yax2_lJw5g
training_top80,0.372564,0.404155,0.448276,0.0,7.002408401268096,20230331_她的绯闻爆上热搜，但我还嫌不够.md,她的绯闻爆上热搜，但我还嫌不够,2023-03-31,2023,槽值小妹,槽值,身体审美/亲密关系,3412,125,36.64,27,0.312,3,28,0,100000,428,9,169,92,https://mp.weixin.qq.com/s/hoxX8Wxu21D4mTHG1UDADw
training_top80,0.780663,0.797923,0.875862,0.469446,7.702246088230262,20230404_中国最难爬的山，挤满了嘴硬的大学生.md,中国最难爬的山，挤满了嘴硬的大学生,2023-04-04,2023,槽值小妹,槽值,公共教育/事件纪念,3262,158,48.44,20.0,0.525,8,51,0,100000,936,60,358,171,https://mp.weixin.qq.com/s/ap6xDtdbRdUIruaf9HMfEA
training_top80,0.257668,0.281398,0.303448,0.0,6.776899299492539,20230406_麦当劳的9元配送费，为什么还不取消？.md,麦当劳的9元配送费，为什么还不取消？,2023-04-06,2023,槽值小妹,槽值,日常物件/冷知识科普,3143,128,40.73,24.0,0.359,6,40,0,100000,221,14,73,65,https://mp.weixin.qq.com/s/_PIpCjcHEaLVmHhWYU7LJA
training_top80,0.203928,0.234183,0.2,0.0,6.667519473110381,20230407_欠债6亿的网红巨头，败走上海滩.md,欠债6亿的网红巨头，败走上海滩,2023-04-07,2023,槽值小妹,槽值,地域文化/城市迷因,3256,147,45.15,21,0.463,7,34,0,100000,133,23,32,158,https://mp.weixin.qq.com/s/lSwbhZIX3Nvt_Bb6Mpb8sw
training_top80,0.587077,0.616619,0.682759,0.188922,7.30960118117161,20230410_当代打工人爽文TOP1：去有风的地方.md,当代打工人爽文TOP1：去有风的地方,2023-04-10,2023,槽值小妹,槽值,社会情绪/打工人生活,19,2,105.26,9.5,1.0,2,9,0,100000,776,6,744,109,https://mp.weixin.qq.com/s/-qPJz3V_UhS7xPu2WpXv5A
training_top80,0.637655,0.6695,0.724138,0.241774,7.383577154433346,20230412_“建议周三设为永久节假日”.md,“建议周三设为永久节假日”,2023-04-12,2023,槽值小妹,槽值,社会情绪/打工人生活,2739,110,40.16,21.5,0.418,4,22,0,100000,708,18,305,202,https://mp.weixin.qq.com/s/5uZTiHYFRNDqICnuCUItxA
training_top80,0.542223,0.576015,0.62069,0.148749,7.253371331274941,20230414_“跟风特种兵旅游，我好像有那个大病”.md,“跟风特种兵旅游，我好像有那个大病”,2023-04-14,2023,槽值小妹,槽值,综合热点/观点拆解,3175,137,43.15,25,0.38,4,43,0,97000,399,47,146,71,https://mp.weixin.qq.com/s/VS9KDb6ZUpXl1RLqSl-OkA
